filepath,label,split,class_id,predicted_class_id,predicted_label,confidence
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25470.jpg,Wheat Stem fly,val,23,38,cotton whitefly,0.17006896
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25472.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.4391698
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25474.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.62936014
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25475.jpg,Wheat Stem fly,val,23,14,Leaf smut,0.17858995
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25476.jpg,Wheat Stem fly,val,23,14,Leaf smut,0.15327828
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25480.jpg,Wheat Stem fly,val,23,2,Army worm,0.17560841
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25488.jpg,Wheat Stem fly,val,23,28,Wheat powdery mildew,0.37233433
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25490.jpg,Wheat Stem fly,val,23,29,Wheat scab,0.20767434
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25491.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.41130462
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25496.jpg,Wheat Stem fly,val,23,22,Wheat Brown leaf rust,0.3905457
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25497.jpg,Wheat Stem fly,val,23,41,maize stem borer,0.22298037
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25663.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.3224862
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25664.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.4327494
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25665.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.14366475
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25666.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.6137835
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25667.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.14631788
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25669.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.52901906
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25670.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.70508355
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25671.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.5312398
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25672.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.398862
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25673.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.5307277
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25674.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.6804932
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25675.jpg,Wheat Stem fly,val,23,43,red cotton bug,0.57216835
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25710.jpg,Wheat Stem fly,val,23,44,thirps on  cotton,0.20771737
R:\Developments\ARIS\Disease\Validation\Wheat Stem fly\25712.jpg,Wheat Stem fly,val,23,23,Wheat Stem fly,0.23745298
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1141.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.65229315
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1142.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.8861795
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1143.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.9109357
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1144.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.9166538
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1145.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.8893662
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1146.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.9204585
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1147.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.4352386
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1148.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.9452939
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1149.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.7951955
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1150.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.51502484
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1151.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.5650456
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1152.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.91248274
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1153.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.77320987
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1154.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.64664596
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1155.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.8720775
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1157.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.8317218
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1158.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.78435516
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1159.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.60147154
R:\Developments\ARIS\Disease\Validation\Wheat___Yellow_Rust\Yellow_rust1160.jpg,Wheat___Yellow_Rust,val,31,31,Wheat___Yellow_Rust,0.567905
R:\Developments\ARIS\Disease\Validation\Wilt\3-Figure1-1.jpg,Wilt,val,32,44,thirps on  cotton,0.1488332
R:\Developments\ARIS\Disease\Validation\Wilt\done.jpg,Wilt,val,32,32,Wilt,0.24020286
R:\Developments\ARIS\Disease\Validation\Wilt\done1.jpg,Wilt,val,32,32,Wilt,0.50253254
R:\Developments\ARIS\Disease\Validation\Wilt\done10.jpg,Wilt,val,32,32,Wilt,0.36683616
R:\Developments\ARIS\Disease\Validation\Wilt\done11.jpg,Wilt,val,32,32,Wilt,0.4885858
R:\Developments\ARIS\Disease\Validation\Wilt\done12.jpg,Wilt,val,32,32,Wilt,0.34065935
R:\Developments\ARIS\Disease\Validation\Wilt\done13.jpg,Wilt,val,32,38,cotton whitefly,0.22853637
R:\Developments\ARIS\Disease\Validation\Wilt\done14.jpg,Wilt,val,32,32,Wilt,0.49411845
R:\Developments\ARIS\Disease\Validation\Wilt\done15.png,Wilt,val,32,32,Wilt,0.27172694
R:\Developments\ARIS\Disease\Validation\Wilt\done16.jpg,Wilt,val,32,32,Wilt,0.36684823
R:\Developments\ARIS\Disease\Validation\Wilt\done17.jpg,Wilt,val,32,32,Wilt,0.26955104
R:\Developments\ARIS\Disease\Validation\Wilt\done18.jpg,Wilt,val,32,32,Wilt,0.35680494
R:\Developments\ARIS\Disease\Validation\Wilt\done19.jpg,Wilt,val,32,32,Wilt,0.19762725
R:\Developments\ARIS\Disease\Validation\Wilt\done20.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.31322718
R:\Developments\ARIS\Disease\Validation\Wilt\done21.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.20657176
R:\Developments\ARIS\Disease\Validation\Wilt\done22.jpg,Wilt,val,32,32,Wilt,0.48534694
R:\Developments\ARIS\Disease\Validation\Wilt\done23.png,Wilt,val,32,32,Wilt,0.6508586
R:\Developments\ARIS\Disease\Validation\Wilt\done3.jpg,Wilt,val,32,32,Wilt,0.33966056
R:\Developments\ARIS\Disease\Validation\Wilt\done5.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.24959125
R:\Developments\ARIS\Disease\Validation\Wilt\done6.jpg,Wilt,val,32,32,Wilt,0.30351204
R:\Developments\ARIS\Disease\Validation\Wilt\done8 (2).jpg,Wilt,val,32,3,Bacterial Blight in cotton,0.09115452
R:\Developments\ARIS\Disease\Validation\Wilt\done8.jpg,Wilt,val,32,35,bollrot on Cotton,0.2940912
R:\Developments\ARIS\Disease\Validation\Wilt\done9.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.32989267
R:\Developments\ARIS\Disease\Validation\Wilt\Figure-1C.png,Wilt,val,32,32,Wilt,0.36581442
R:\Developments\ARIS\Disease\Validation\Wilt\Figure-2A.png,Wilt,val,32,32,Wilt,0.51984215
R:\Developments\ARIS\Disease\Validation\Wilt\Figure-2B.png,Wilt,val,32,32,Wilt,0.6497176
R:\Developments\ARIS\Disease\Validation\Wilt\Figure-2C.png,Wilt,val,32,44,thirps on  cotton,0.17199717
R:\Developments\ARIS\Disease\Validation\Wilt\foliar-damage-from-fusarium-oxysporum.png,Wilt,val,32,32,Wilt,0.31805027
R:\Developments\ARIS\Disease\Validation\Wilt\FOV4-leaf-symptoms-courtesy-UC-Davis_468x351.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.20411526
R:\Developments\ARIS\Disease\Validation\Wilt\fus1.jpg,Wilt,val,32,30,Wheat___Healthy,0.36089453
R:\Developments\ARIS\Disease\Validation\Wilt\fus10.jpg,Wilt,val,32,30,Wheat___Healthy,0.29137418
R:\Developments\ARIS\Disease\Validation\Wilt\fus100.jpg,Wilt,val,32,32,Wilt,0.19433029
R:\Developments\ARIS\Disease\Validation\Wilt\fus101.jpg,Wilt,val,32,32,Wilt,0.2600657
R:\Developments\ARIS\Disease\Validation\Wilt\fus102.jpg,Wilt,val,32,13,Leaf Curl,0.30816853
R:\Developments\ARIS\Disease\Validation\Wilt\fus103.jpg,Wilt,val,32,32,Wilt,0.31743982
R:\Developments\ARIS\Disease\Validation\Wilt\fus104.jpg,Wilt,val,32,32,Wilt,0.22052829
R:\Developments\ARIS\Disease\Validation\Wilt\fus105.jpg,Wilt,val,32,32,Wilt,0.27907363
R:\Developments\ARIS\Disease\Validation\Wilt\fus106.jpg,Wilt,val,32,13,Leaf Curl,0.26579127
R:\Developments\ARIS\Disease\Validation\Wilt\fus107.jpg,Wilt,val,32,32,Wilt,0.28801498
R:\Developments\ARIS\Disease\Validation\Wilt\fus108.jpg,Wilt,val,32,32,Wilt,0.4420996
R:\Developments\ARIS\Disease\Validation\Wilt\fus109.jpg,Wilt,val,32,32,Wilt,0.49418783
R:\Developments\ARIS\Disease\Validation\Wilt\fus11.jpg,Wilt,val,32,32,Wilt,0.2879683
R:\Developments\ARIS\Disease\Validation\Wilt\fus110.jpg,Wilt,val,32,32,Wilt,0.50319123
R:\Developments\ARIS\Disease\Validation\Wilt\fus111.jpg,Wilt,val,32,32,Wilt,0.52529705
R:\Developments\ARIS\Disease\Validation\Wilt\fus112.jpg,Wilt,val,32,32,Wilt,0.59515756
R:\Developments\ARIS\Disease\Validation\Wilt\fus113.jpg,Wilt,val,32,32,Wilt,0.628226
R:\Developments\ARIS\Disease\Validation\Wilt\fus114.jpg,Wilt,val,32,32,Wilt,0.46426967
R:\Developments\ARIS\Disease\Validation\Wilt\fus115.jpg,Wilt,val,32,32,Wilt,0.5329196
R:\Developments\ARIS\Disease\Validation\Wilt\fus116.jpg,Wilt,val,32,32,Wilt,0.4874932
R:\Developments\ARIS\Disease\Validation\Wilt\fus117.jpg,Wilt,val,32,32,Wilt,0.3312613
R:\Developments\ARIS\Disease\Validation\Wilt\fus118.jpg,Wilt,val,32,32,Wilt,0.47896203
R:\Developments\ARIS\Disease\Validation\Wilt\fus119.jpg,Wilt,val,32,32,Wilt,0.3800963
R:\Developments\ARIS\Disease\Validation\Wilt\fus12.jpg,Wilt,val,32,32,Wilt,0.19880565
R:\Developments\ARIS\Disease\Validation\Wilt\fus120.jpg,Wilt,val,32,32,Wilt,0.34320363
R:\Developments\ARIS\Disease\Validation\Wilt\fus121.jpg,Wilt,val,32,32,Wilt,0.2944597
R:\Developments\ARIS\Disease\Validation\Wilt\fus122.jpg,Wilt,val,32,32,Wilt,0.266629
R:\Developments\ARIS\Disease\Validation\Wilt\fus123.jpg,Wilt,val,32,32,Wilt,0.32962972
R:\Developments\ARIS\Disease\Validation\Wilt\fus124.jpg,Wilt,val,32,32,Wilt,0.22927506
R:\Developments\ARIS\Disease\Validation\Wilt\fus125.jpg,Wilt,val,32,32,Wilt,0.25774345
R:\Developments\ARIS\Disease\Validation\Wilt\fus126.jpg,Wilt,val,32,32,Wilt,0.22876124
R:\Developments\ARIS\Disease\Validation\Wilt\fus127.jpg,Wilt,val,32,32,Wilt,0.2651669
R:\Developments\ARIS\Disease\Validation\Wilt\fus128.jpg,Wilt,val,32,38,cotton whitefly,0.22888176
R:\Developments\ARIS\Disease\Validation\Wilt\fus129.jpg,Wilt,val,32,32,Wilt,0.2035263
R:\Developments\ARIS\Disease\Validation\Wilt\fus13.jpg,Wilt,val,32,30,Wheat___Healthy,0.2850976
R:\Developments\ARIS\Disease\Validation\Wilt\fus130.jpg,Wilt,val,32,38,cotton whitefly,0.34095296
R:\Developments\ARIS\Disease\Validation\Wilt\fus131.jpg,Wilt,val,32,38,cotton whitefly,0.18364835
R:\Developments\ARIS\Disease\Validation\Wilt\fus132.jpg,Wilt,val,32,38,cotton whitefly,0.25249895
R:\Developments\ARIS\Disease\Validation\Wilt\fus133.jpg,Wilt,val,32,44,thirps on  cotton,0.16676171
R:\Developments\ARIS\Disease\Validation\Wilt\fus134.jpg,Wilt,val,32,38,cotton whitefly,0.48484686
R:\Developments\ARIS\Disease\Validation\Wilt\fus135.jpg,Wilt,val,32,38,cotton whitefly,0.17744331
R:\Developments\ARIS\Disease\Validation\Wilt\fus136.jpg,Wilt,val,32,32,Wilt,0.4945744
R:\Developments\ARIS\Disease\Validation\Wilt\fus137.jpg,Wilt,val,32,32,Wilt,0.43794718
R:\Developments\ARIS\Disease\Validation\Wilt\fus138.jpg,Wilt,val,32,32,Wilt,0.4999958
R:\Developments\ARIS\Disease\Validation\Wilt\fus139.jpg,Wilt,val,32,32,Wilt,0.43715966
R:\Developments\ARIS\Disease\Validation\Wilt\fus14.jpg,Wilt,val,32,32,Wilt,0.23348443
R:\Developments\ARIS\Disease\Validation\Wilt\fus140.jpg,Wilt,val,32,32,Wilt,0.4890677
R:\Developments\ARIS\Disease\Validation\Wilt\fus141.jpg,Wilt,val,32,32,Wilt,0.4849101
R:\Developments\ARIS\Disease\Validation\Wilt\fus142.jpg,Wilt,val,32,32,Wilt,0.5337942
R:\Developments\ARIS\Disease\Validation\Wilt\fus143.jpg,Wilt,val,32,32,Wilt,0.4920405
R:\Developments\ARIS\Disease\Validation\Wilt\fus144.png,Wilt,val,32,32,Wilt,0.2720937
R:\Developments\ARIS\Disease\Validation\Wilt\fus145.png,Wilt,val,32,32,Wilt,0.513058
R:\Developments\ARIS\Disease\Validation\Wilt\fus146.png,Wilt,val,32,32,Wilt,0.3131962
R:\Developments\ARIS\Disease\Validation\Wilt\fus147.png,Wilt,val,32,32,Wilt,0.47579846
R:\Developments\ARIS\Disease\Validation\Wilt\fus148.png,Wilt,val,32,32,Wilt,0.17271751
R:\Developments\ARIS\Disease\Validation\Wilt\fus149.png,Wilt,val,32,32,Wilt,0.3630084
R:\Developments\ARIS\Disease\Validation\Wilt\fus15.jpg,Wilt,val,32,30,Wheat___Healthy,0.3341109
R:\Developments\ARIS\Disease\Validation\Wilt\fus150.png,Wilt,val,32,38,cotton whitefly,0.20230372
R:\Developments\ARIS\Disease\Validation\Wilt\fus151.jpg,Wilt,val,32,32,Wilt,0.3619767
R:\Developments\ARIS\Disease\Validation\Wilt\fus152.jpg,Wilt,val,32,32,Wilt,0.41671577
R:\Developments\ARIS\Disease\Validation\Wilt\fus153.jpg,Wilt,val,32,32,Wilt,0.36574364
R:\Developments\ARIS\Disease\Validation\Wilt\fus154.jpg,Wilt,val,32,32,Wilt,0.34687185
R:\Developments\ARIS\Disease\Validation\Wilt\fus155.jpg,Wilt,val,32,32,Wilt,0.39105424
R:\Developments\ARIS\Disease\Validation\Wilt\fus156.jpg,Wilt,val,32,32,Wilt,0.43363652
R:\Developments\ARIS\Disease\Validation\Wilt\fus157.jpg,Wilt,val,32,32,Wilt,0.3846676
R:\Developments\ARIS\Disease\Validation\Wilt\fus158.jpg,Wilt,val,32,32,Wilt,0.3420259
R:\Developments\ARIS\Disease\Validation\Wilt\fus159.jpg,Wilt,val,32,32,Wilt,0.26839998
R:\Developments\ARIS\Disease\Validation\Wilt\fus16.jpg,Wilt,val,32,32,Wilt,0.50160307
R:\Developments\ARIS\Disease\Validation\Wilt\fus160.jpg,Wilt,val,32,38,cotton whitefly,0.48947492
R:\Developments\ARIS\Disease\Validation\Wilt\fus161.jpg,Wilt,val,32,32,Wilt,0.33237442
R:\Developments\ARIS\Disease\Validation\Wilt\fus162.jpg,Wilt,val,32,38,cotton whitefly,0.4098319
R:\Developments\ARIS\Disease\Validation\Wilt\fus163.jpg,Wilt,val,32,32,Wilt,0.38503385
R:\Developments\ARIS\Disease\Validation\Wilt\fus164.jpg,Wilt,val,32,32,Wilt,0.35145664
R:\Developments\ARIS\Disease\Validation\Wilt\fus165.jpg,Wilt,val,32,32,Wilt,0.44294038
R:\Developments\ARIS\Disease\Validation\Wilt\fus166.jpg,Wilt,val,32,32,Wilt,0.48910114
R:\Developments\ARIS\Disease\Validation\Wilt\fus167.jpg,Wilt,val,32,32,Wilt,0.35651198
R:\Developments\ARIS\Disease\Validation\Wilt\fus168.jpg,Wilt,val,32,32,Wilt,0.38190255
R:\Developments\ARIS\Disease\Validation\Wilt\fus169.jpg,Wilt,val,32,32,Wilt,0.535497
R:\Developments\ARIS\Disease\Validation\Wilt\fus17.jpg,Wilt,val,32,32,Wilt,0.5342849
R:\Developments\ARIS\Disease\Validation\Wilt\fus170.jpg,Wilt,val,32,32,Wilt,0.36245784
R:\Developments\ARIS\Disease\Validation\Wilt\fus171.jpg,Wilt,val,32,32,Wilt,0.3003037
R:\Developments\ARIS\Disease\Validation\Wilt\fus172.jpg,Wilt,val,32,32,Wilt,0.42052987
R:\Developments\ARIS\Disease\Validation\Wilt\fus173.jpg,Wilt,val,32,32,Wilt,0.48163447
R:\Developments\ARIS\Disease\Validation\Wilt\fus174.jpg,Wilt,val,32,32,Wilt,0.34395722
R:\Developments\ARIS\Disease\Validation\Wilt\fus175.jpg,Wilt,val,32,32,Wilt,0.19837718
R:\Developments\ARIS\Disease\Validation\Wilt\fus176.jpg,Wilt,val,32,32,Wilt,0.15071492
R:\Developments\ARIS\Disease\Validation\Wilt\fus177.jpg,Wilt,val,32,32,Wilt,0.17888196
R:\Developments\ARIS\Disease\Validation\Wilt\fus178.jpg,Wilt,val,32,32,Wilt,0.17672731
R:\Developments\ARIS\Disease\Validation\Wilt\fus179.jpg,Wilt,val,32,32,Wilt,0.20344011
R:\Developments\ARIS\Disease\Validation\Wilt\fus18.jpg,Wilt,val,32,32,Wilt,0.6110099
R:\Developments\ARIS\Disease\Validation\Wilt\fus180.jpg,Wilt,val,32,32,Wilt,0.14546444
R:\Developments\ARIS\Disease\Validation\Wilt\fus181.jpg,Wilt,val,32,32,Wilt,0.19152254
R:\Developments\ARIS\Disease\Validation\Wilt\fus182.jpg,Wilt,val,32,32,Wilt,0.17056637
R:\Developments\ARIS\Disease\Validation\Wilt\fus183.jpg,Wilt,val,32,32,Wilt,0.19609495
R:\Developments\ARIS\Disease\Validation\Wilt\fus184.jpg,Wilt,val,32,32,Wilt,0.19786698
R:\Developments\ARIS\Disease\Validation\Wilt\fus185.jpg,Wilt,val,32,32,Wilt,0.17937665
R:\Developments\ARIS\Disease\Validation\Wilt\fus186.jpg,Wilt,val,32,32,Wilt,0.22505544
R:\Developments\ARIS\Disease\Validation\Wilt\fus187.jpg,Wilt,val,32,35,bollrot on Cotton,0.17980886
R:\Developments\ARIS\Disease\Validation\Wilt\fus188.jpg,Wilt,val,32,32,Wilt,0.14414716
R:\Developments\ARIS\Disease\Validation\Wilt\fus189.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.25764126
R:\Developments\ARIS\Disease\Validation\Wilt\fus19.jpg,Wilt,val,32,32,Wilt,0.47704205
R:\Developments\ARIS\Disease\Validation\Wilt\fus190.jpg,Wilt,val,32,32,Wilt,0.20779908
R:\Developments\ARIS\Disease\Validation\Wilt\fus191.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.32808045
R:\Developments\ARIS\Disease\Validation\Wilt\fus192.jpg,Wilt,val,32,35,bollrot on Cotton,0.16924317
R:\Developments\ARIS\Disease\Validation\Wilt\fus193.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.24650691
R:\Developments\ARIS\Disease\Validation\Wilt\fus194.jpg,Wilt,val,32,35,bollrot on Cotton,0.109122954
R:\Developments\ARIS\Disease\Validation\Wilt\fus195.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.23453218
R:\Developments\ARIS\Disease\Validation\Wilt\fus196.jpg,Wilt,val,32,32,Wilt,0.13005765
R:\Developments\ARIS\Disease\Validation\Wilt\fus197.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.27770463
R:\Developments\ARIS\Disease\Validation\Wilt\fus198.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.31179547
R:\Developments\ARIS\Disease\Validation\Wilt\fus199.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.22575092
R:\Developments\ARIS\Disease\Validation\Wilt\fus2.jpg,Wilt,val,32,32,Wilt,0.32720664
R:\Developments\ARIS\Disease\Validation\Wilt\fus20.jpg,Wilt,val,32,32,Wilt,0.45190072
R:\Developments\ARIS\Disease\Validation\Wilt\fus200.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.3683367
R:\Developments\ARIS\Disease\Validation\Wilt\fus201.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.19289988
R:\Developments\ARIS\Disease\Validation\Wilt\fus202.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.2865233
R:\Developments\ARIS\Disease\Validation\Wilt\fus203.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.2165498
R:\Developments\ARIS\Disease\Validation\Wilt\fus204.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.35990492
R:\Developments\ARIS\Disease\Validation\Wilt\fus205.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.19626856
R:\Developments\ARIS\Disease\Validation\Wilt\fus207.jpg,Wilt,val,32,32,Wilt,0.23700075
R:\Developments\ARIS\Disease\Validation\Wilt\fus208.jpg,Wilt,val,32,32,Wilt,0.31525418
R:\Developments\ARIS\Disease\Validation\Wilt\fus209.jpg,Wilt,val,32,32,Wilt,0.28203163
R:\Developments\ARIS\Disease\Validation\Wilt\fus21.jpg,Wilt,val,32,32,Wilt,0.5512518
R:\Developments\ARIS\Disease\Validation\Wilt\fus210.jpg,Wilt,val,32,12,Healthy cotton,0.21368681
R:\Developments\ARIS\Disease\Validation\Wilt\fus211.jpg,Wilt,val,32,12,Healthy cotton,0.21889545
R:\Developments\ARIS\Disease\Validation\Wilt\fus212.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.20791762
R:\Developments\ARIS\Disease\Validation\Wilt\fus213.jpg,Wilt,val,32,12,Healthy cotton,0.18297225
R:\Developments\ARIS\Disease\Validation\Wilt\fus214.jpg,Wilt,val,32,32,Wilt,0.18270433
R:\Developments\ARIS\Disease\Validation\Wilt\fus215.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.28887287
R:\Developments\ARIS\Disease\Validation\Wilt\fus216.jpg,Wilt,val,32,32,Wilt,0.21135218
R:\Developments\ARIS\Disease\Validation\Wilt\fus217.jpg,Wilt,val,32,1,Anthracnose on Cotton,0.16586836
R:\Developments\ARIS\Disease\Validation\Wilt\fus218.png,Wilt,val,32,32,Wilt,0.18313627
R:\Developments\ARIS\Disease\Validation\Wilt\fus219.png,Wilt,val,32,22,Wheat Brown leaf rust,0.16574852
